Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
1962-02-05,0.610135018825531,0.6205113859723943,0.610135018825531,0.6205113859723943,282445
1962-02-06,0.6163617372512817,0.6184369817746745,0.612211089622433,0.612211089622433,208328
1962-02-07,0.6225869059562683,0.6225869059562683,0.6142856203446817,0.6163610210385178,338533
1962-02-08,0.6267378926277161,0.6267378926277161,0.6215498030113346,0.6225874050764103,352555
1962-02-09,0.6236248016357422,0.6267376462527899,0.6153236712143566,0.6267376462527899,302477
1962-02-12,0.6236248016357422,0.6257000049501167,0.6205117587912649,0.6236248016357422,164259
1962-02-13,0.6308879852294922,0.6308879852294922,0.624662100783024,0.624662100783024,242382
1962-02-14,0.6360766887664795,0.6381519322217712,0.6298507998186227,0.6308884413690162,324511
1962-02-15,0.6454157829284668,0.6474910274133442,0.637114646406897,0.637114646406897,374590
1962-02-16,0.6412647366523743,0.6464529833979329,0.6360766088432868,0.6454153816234096,468739
1962-02-19,0.6360766887664795,0.644377821169628,0.632963684824308,0.6412648172274567,312492
1962-02-20,0.6350389719009399,0.6360765736180019,0.6267376824185862,0.6360765736180019,214338
1962-02-21,0.6329637765884399,0.6381520247380712,0.6288132890761381,0.6350391789265953,216341
1962-02-23,0.6267378926277161,0.6340013846017565,0.6257002509171389,0.6329637825366807,326514
1962-02-26,0.6184367537498474,0.6288132897049882,0.6132485055950276,0.6267378873647572,252398
1962-02-27,0.6225869059562683,0.6225869059562683,0.6173986619172313,0.618436263150475,186294
1962-02-28,0.6194741129875183,0.6246623987541582,0.6173989096882221,0.6225871558093763,332524
1962-03-01,0.6308879852294922,0.6308879852294922,0.6225868588281568,0.6225868588281568,182287
1962-03-02,0.6350389719009399,0.639189458060164,0.631925928876825,0.631925928876825,252398
1962-03-05,0.6360766887664795,0.6412648172274567,0.6360766887664795,0.6360766887664795,278439
1962-03-06,0.6267378926277161,0.6371144286699926,0.6246626488520631,0.6360767869594154,188297
1962-03-07,0.6308879852294922,0.6340008283390596,0.6267373427378912,0.6267373427378912,202319
1962-03-08,0.6402268409729004,0.6423022419251748,0.6288128691766716,0.6308881115470475,354559
1962-03-09,0.6495660543441772,0.6506036561630274,0.6433401659126324,0.6433401659126324,396625
1962-03-12,0.6506036520004272,0.6516412934581305,0.6474906483363339,0.6495660501882159,422666
1962-03-13,0.6516479849815369,0.6547809762767144,0.6474708494548352,0.6547809762767144,258407
1962-03-14,0.6485145688056946,0.6526918604247485,0.6443372771866407,0.6516474377699607,218344
1962-03-15,0.6506036520004272,0.6558252507250523,0.6453820931758437,0.6485150843306519,378596
1962-03-16,0.6547808051109314,0.6558251086696378,0.6516478146347467,0.6516478146347467,208328
1962-03-19,0.6474703550338745,0.6547804762736029,0.6474703550338745,0.6547804762736029,222350
1962-03-20,0.6474703550338745,0.6495589212023556,0.6453816292653424,0.6474703550338745,170268
1962-03-21,0.6464263796806335,0.6495592504714499,0.6453819564169181,0.64747068324425,322508
1962-03-22,0.6432934403419495,0.6485149984752631,0.6432934403419495,0.6464264310819883,204322
1962-03-23,0.6516479849815369,0.6516479849815369,0.6443378182596144,0.6443378182596144,256404
1962-03-26,0.6412046551704407,0.6506033448981405,0.6412046551704407,0.6506033448981405,232366
1962-03-27,0.6464263796806335,0.6464263796806335,0.6391162547353183,0.6412048219625183,250395
1962-03-28,0.6506036520004272,0.6547809469401438,0.647470820445785,0.647470820445785,266420
1962-03-29,0.649559497833252,0.6558253615011167,0.6464266258493919,0.6506037618945065,234369
1962-03-30,0.642249345779419,0.6506037776724461,0.638072050032807,0.6495595135858669,294464
1962-04-02,0.6391162872314453,0.6412048545648393,0.6370275602979113,0.6412048545648393,228360
1962-04-03,0.6318062543869019,0.6391165825823543,0.6276291576898136,0.6391165825823543,340537
1962-04-04,0.632850170135498,0.6380715664109722,0.6307614440452289,0.6318057073403163,274432
1962-04-05,0.6380714774131775,0.6380714774131775,0.6276285267187295,0.6328500818659802,354559
1962-04-06,0.6338943839073181,0.6412045456019708,0.6328501206938144,0.6380715165613647,282445
1962-04-09,0.632850170135498,0.6359829999207788,0.6318057073403163,0.6338944334305854,238376
1962-04-10,0.6234516501426697,0.6318060806396913,0.6234516501426697,0.6318060806396913,286451
1962-04-11,0.6119642853736877,0.6297174073023496,0.6088312946626695,0.6234515455804205,252398
1962-04-12,0.6088310480117798,0.6150969071952711,0.6067424814839756,0.6119640374535549,288454
1962-04-13,0.624495804309845,0.6318059292430487,0.6098755145434048,0.6098755145434048,342540
1962-04-16,0.6192746758460999,0.6255405398457429,0.6140530759630053,0.6244960762289429,304480
1962-04-17,0.6203190088272095,0.6224075771922186,0.6182302808619814,0.6192747445947323,288454
1962-04-18,0.6182298064231873,0.6224070995477073,0.6140526728987636,0.6203185327854955,707114
1962-04-19,0.6192746758460999,0.6213632439792471,0.6171859481127514,0.6182302122292999,204322
1962-04-23,0.6161415576934814,0.6213631568443415,0.6161415576934814,0.619274589004078,346546
1962-04-24,0.6119642853736877,0.6171857237585272,0.6119642853736877,0.616141420121545,446704
1962-04-25,0.6036097407341003,0.6150972012794617,0.6036097407341003,0.611964330039888,442697
1962-04-26,0.6036097407341003,0.6109199066265678,0.6015211732077309,0.6036097407341003,288454
1962-04-27,0.5931664109230042,0.6130082900489681,0.5889891186122526,0.6036094022997851,428675
1962-04-30,0.5722805857658386,0.59734383307444,0.563926156696293,0.5931666983397385,554874
1962-05-01,0.5858562588691711,0.5889890882908986,0.5639258544168648,0.5722802790082142,639007
1962-05-02,0.5910782217979431,0.598388347863614,0.5869009271031957,0.5869009271031957,582918
1962-05-03,0.601520836353302,0.601520836353302,0.5942107144545751,0.5942107144545751,624985
1962-05-04,0.5994325280189514,0.6036096625305013,0.5942109702293966,0.6015210952747263,396625
1962-05-07,0.5931664109230042,0.6004765727167786,0.5900334217399322,0.5994322695890989,418660
1962-05-08,0.5921225547790527,0.5931668187246466,0.5879452595964144,0.5931668187246466,310489
1962-05-09,0.5910782217979431,0.5931667494451994,0.5869009271031957,0.5921224856215712,438691
1962-05-10,0.5858562588691711,0.5952549466344248,0.5816789667734679,0.591077854038793,530836
1962-05-11,0.5785462856292725,0.593166532411205,0.5764575592460657,0.5858564090202387,777225
1962-05-14,0.5879451036453247,0.5879451036453247,0.571236246547108,0.578546411427611,606956
1962-05-15,0.5910782217979431,0.5952553169924948,0.587945190926824,0.587945190926824,526830
1962-05-16,0.5921225547790527,0.5931668187246466,0.5889895235420084,0.5910782908334588,348549
1962-05-17,0.5921225547790527,0.5962996903615159,0.5889895235420084,0.5921225547790527,162256
1962-05-18,0.600476861000061,0.600476861000061,0.5942109993257851,0.5942109993257851,376593
1962-05-21,0.5952556133270264,0.6004772143448969,0.5952556133270264,0.6004772143448969,278439
1962-05-22,0.5806352496147156,0.5962998104540645,0.5806352496147156,0.5952555063981079,338533
1962-05-23,0.5691477656364441,0.5764579336756446,0.5660149333769092,0.5764579336756446,442697
1962-05-24,0.5618377327919006,0.5754137272530285,0.559749164297947,0.5691478621709387,570899
1962-05-25,0.5503503084182739,0.561837571487203,0.5440844451351261,0.561837571487203,510805
1962-05-28,0.5221538543701172,0.5482615730236543,0.5190210222958063,0.5482615730236543,849338
1962-05-29,0.5440846681594849,0.5503505340110578,0.501267911523726,0.5221540379288243,1564465
1962-05-31,0.5493058562278748,0.5597490151148119,0.5461730242719286,0.5461730242719286,871373
1962-06-01,0.5513942241668701,0.5545270540797028,0.5430396386657913,0.5493054979915594,548865
1962-06-04,0.5263308882713318,0.550350066864546,0.5263308882713318,0.550350066864546,404638
1962-06-05,0.5294640064239502,0.5430399973809638,0.5221538390316904,0.5263311345416202,637004
1962-06-06,0.535729706287384,0.5513944200157592,0.535729706287384,0.535729706287384,440694
1962-06-07,0.537818431854248,0.5461728607016647,0.537818431854248,0.537818431854248,212335
1962-06-08,0.5430401563644409,0.5503504854971011,0.5399073234649722,0.5399073234649722,268423
1962-06-11,0.5419957637786865,0.5482615876951747,0.5378186276344593,0.5430400278647187,236372
1962-06-12,0.5167375802993774,0.5398907453665263,0.5146327909768442,0.5398907453665263,548865
1962-06-13,0.515685498714447,0.5293669799349282,0.5135807482419874,0.5167379141606431,556877
1962-06-14,0.5125277042388916,0.5262091327641553,0.5114752897530966,0.5156850281161355,116183
1962-06-15,0.5283145904541016,0.5283145904541016,0.5051612886599953,0.5125281971454332,703108
1962-06-18,0.5198951959609985,0.5272621028775398,0.5135806641082892,0.5272621028775398,450710
1962-06-19,0.5167375802993774,0.5209473197842049,0.5125278408145499,0.5198949452279085,256404
1962-06-20,0.5051609873771667,0.5146328418392444,0.5051609873771667,0.5146328418392444,492776
1962-06-21,0.4883221685886383,0.5051608002759448,0.4883221685886383,0.5051608002759448,610963
1962-06-22,0.4672740399837494,0.4862176310492461,0.4662216651694969,0.4862176310492461,667051
1962-06-25,0.4714834988117218,0.4756932382494072,0.45674965203946166,0.4672739202137956,927461
1962-06-26,0.4672740399837494,0.4767457349916225,0.4672740399837494,0.4714836196606595,679070
1962-06-27,0.4746406078338623,0.4746406078338623,0.4641163846513293,0.46727370789997935,356562
1962-06-28,0.49463677406311035,0.49779393758491636,0.48306009231381924,0.48306009231381924,526830
1962-06-29,0.5009517073631287,0.5083186158526088,0.49779434023773245,0.49779434023773245,440694
1962-07-02,0.5293663740158081,0.5356808996752687,0.49779374571850543,0.5009511090730362,396625
1962-07-03,0.5293663740158081,0.5367332737069386,0.5219994341147576,0.5293663740158081,639007
1962-07-05,0.5409431457519531,0.5409431457519531,0.5293665057928099,0.5293665057928099,352555
1962-07-06,0.5293663740158081,0.5356808996752687,0.5219994341147576,0.5356808996752687,312492
1962-07-09,0.5335763692855835,0.5377861099753718,0.5198950940383131,0.5293667894356022,348549
1962-07-10,0.5356811881065369,0.5493626208237352,0.5325238230519598,0.5335762378602102,588928
1962-07-11,0.5388383865356445,0.540943336916448,0.528314277990738,0.5356812223290781,290458
1962-07-12,0.546205461025238,0.5525199517827818,0.5430482558564201,0.5430482558564201,490773
1962-07-13,0.5419957041740417,0.5451528681032305,0.5325238102870664,0.5451528681032305,388612
1962-07-16,0.5409431457519531,0.5409431457519531,0.5335760833872341,0.5409431457519531,198312
1962-07-17,0.5251566767692566,0.5388381031655691,0.5251566767692566,0.5388381031655691,262413
1962-07-18,0.5177900791168213,0.5219998196119177,0.5146329144803237,0.5219998196119177,312492
1962-07-19,0.5262093544006348,0.5314715094658592,0.5167376602489845,0.5177900349681044,302477
1962-07-20,0.5283145904541016,0.5356815391495077,0.525157263540406,0.5262096388283576,202319
1962-07-23,0.5356811881065369,0.5367335627048455,0.529366659047092,0.529366659047092,194306
1962-07-24,0.5283145904541016,0.5377863299353789,0.5283145904541016,0.5356815391495077,198312
1962-07-25,0.5262093544006348,0.5283143048886068,0.5156852453199182,0.5283143048886068,184290
1962-07-26,0.5367336273193359,0.5367336273193359,0.5262093573400448,0.5262093573400448,250395
1962-07-27,0.5356811881065369,0.5419957171659817,0.5314714484536511,0.5367335627048455,292461
1962-07-30,0.5451526045799255,0.5451526045799255,0.5356809163212086,0.5356809163212086,212335
1962-07-31,0.5588342547416687,0.5609390439254593,0.5472576126562881,0.5472576126562881,574906
1962-08-01,0.5556768178939819,0.5598863941920883,0.5535718689052574,0.5588339800126028,286451
1962-08-02,0.5598868131637573,0.5598868131637573,0.5556772337155598,0.5556772337155598,236372
1962-08-03,0.5640965104103088,0.5640965104103088,0.5588343555568069,0.5598867704435293,308486
1962-08-06,0.5535725355148315,0.5630443951659255,0.5525201200680321,0.5630443951659255,308486
1962-08-07,0.5525201559066772,0.5546251477766793,0.5493629897814251,0.5535725714217405,320505
1962-08-08,0.5525201559066772,0.5525201559066772,0.541996081175982,0.5525201559066772,208328
1962-08-09,0.5535725355148315,0.5577822777219619,0.5504153695943657,0.5525201200680321,238376
1962-08-10,0.5588342547416687,0.5609390439254593,0.5525197263505464,0.5535721410474105,310489
1962-08-13,0.5535725355148315,0.5588346529587951,0.5514677448311989,0.5588346529587951,244385
1962-08-14,0.568306565284729,0.568306565284729,0.555677499226205,0.555677499226205,436688
1962-08-15,0.5662015676498413,0.5704113096068079,0.5640967770912857,0.5683065190482522,302477
1962-08-16,0.568306565284729,0.5714637312744422,0.5662016137150627,0.5662016137150627,272429
1962-08-17,0.5735682845115662,0.5756732352096531,0.5693587047949964,0.5693587047949964,292461
1962-08-20,0.5725158452987671,0.581987700170415,0.5704110556771997,0.5735682200045777,310489
1962-08-21,0.5725158452987671,0.5798827497090638,0.5704110556771997,0.5725158452987671,234369
1962-08-22,0.585145115852356,0.585145115852356,0.5746208422673571,0.5746208422673571,298470
1962-08-23,0.5830400586128235,0.5883020120520953,0.5819876437990039,0.5851448480305207,290458
1962-08-24,0.5725158452987671,0.5840924897919825,0.5683062660556323,0.5830401150861717,410647
1962-08-27,0.5651490092277527,0.5777780710624122,0.5651490092277527,0.5725159552629785,252398
1962-08-28,0.5693588852882385,0.5735684663392934,0.566201558765076,0.566201558765076,328518
1962-08-29,0.568306565284729,0.5704113560145269,0.5640968229852649,0.5693589405446444,208328
1962-08-30,0.5704110860824585,0.5746206655499813,0.5693586711106038,0.5693586711106038,248391
1962-08-31,0.5767251253128052,0.5767251253128052,0.5704106006455825,0.5704106006455825,164259
1962-09-04,0.5609387159347534,0.5777775020783962,0.5609387159347534,0.5767251282068111,210331
1962-09-05,0.5504152774810791,0.5619919258784265,0.548310487149688,0.5609393497679132,340537
1962-09-06,0.5504152774810791,0.5577821843758063,0.5441007456470678,0.5504152774810791,374590
1962-09-07,0.5619914531707764,0.5630438273463091,0.5504148145108825,0.5504148145108825,342540
1962-09-10,0.5693588852882385,0.5704113006559839,0.5546250701398039,0.5619919777140212,202319
1962-09-11,0.5630437731742859,0.5714630874479073,0.5630437731742859,0.5693582990894238,266420
1962-09-12,0.5693588852882385,0.5693588852882385,0.5619919777140212,0.5630443528718033,122193
1962-09-13,0.5640965104103088,0.576725569470868,0.5630440955235864,0.5693586250538659,350552
1962-09-14,0.5693588852882385,0.5725160911815113,0.5640967682395486,0.5640967682395486,158249
1962-09-17,0.5735682845115662,0.5767256502437708,0.5693587047949964,0.5693587047949964,164259
1962-09-18,0.5767489075660706,0.5820499293295872,0.5725082035755569,0.577809063310074,298470
1962-09-19,0.5756885409355164,0.5778088923032395,0.5661468180054299,0.5767487368729969,274432
1962-09-20,0.5672067403793335,0.575688304394236,0.5629658773574397,0.575688304394236,242382
1962-09-21,0.5555448532104492,0.5661469363226632,0.5544846975586482,0.5661469363226632,364574
1962-09-24,0.5491833686828613,0.5534242322712261,0.5438823499582454,0.5534242322712261,416656
1962-09-25,0.5513041019439697,0.5523644603520051,0.535401156258725,0.5491837496931918,358565
1962-09-26,0.5385817885398865,0.550243907381789,0.5354011186119769,0.550243907381789,330521
1962-09-27,0.5279794335365295,0.5375211953893506,0.5269192782823362,0.5375211953893506,310489
1962-09-28,0.5417621731758118,0.5417621731758118,0.5258591929088707,0.5279795443695913,350552
1962-10-01,0.5396419763565063,0.5417623284248413,0.5343409139030383,0.5417623284248413,238376
1962-10-02,0.5502440333366394,0.5502440333366394,0.5385819118251928,0.539642108372348,174275
1962-10-03,0.547063410282135,0.5534246292127871,0.547063410282135,0.5502439589865775,220347
1962-10-04,0.5597853660583496,0.5597853660583496,0.5385813752266486,0.5470629391535524,330521
1962-10-05,0.5693276524543762,0.572508363619047,0.561906276620973,0.561906276620973,254401
1962-10-08,0.5725084543228149,0.5778093163790037,0.5703879393698154,0.5703879393698154,258407
1962-10-09,0.5746285915374756,0.5746285915374756,0.5682673731245497,0.5725082394095036,240379
1962-10-10,0.5672067403793335,0.5767484998960989,0.5650862278539441,0.5746281493995945,212335
1962-10-11,0.5608459711074829,0.5640265196251651,0.5576653010680406,0.5640265196251651,270426
1962-10-12,0.5587255954742432,0.5608459069002877,0.555544885291684,0.5608459069002877,134211
1962-10-15,0.5703880190849304,0.5703880190849304,0.556605378841411,0.5587259345980384,226357
1962-10-16,0.5703880190849304,0.5746288875545456,0.5703880190849304,0.5703880190849304,254401
1962-10-17,0.5672067403793335,0.5682669358811964,0.5619057223627982,0.5682669358811964,308486
1962-10-18,0.5650861263275146,0.5672066384719214,0.5640259715233463,0.5672066384719214,250395
1962-10-19,0.5544849038124084,0.5672073029606216,0.5513041926303862,0.5650867883320121,554874
1962-10-22,0.5491833686828613,0.5544844279147039,0.546002862766881,0.5544844279147039,464732
1962-10-23,0.5438830852508545,0.5576656877564261,0.5417627316045528,0.5491841111420936,466735
1962-10-24,0.5682673454284668,0.5725082115067303,0.5385817689676274,0.5438826692828298,524827
1962-10-25,0.5597853660583496,0.5640260670073598,0.5523639976223088,0.5640260670073598,418660
1962-10-26,0.5672067403793335,0.5672067403793335,0.5587252168716522,0.5597853718662938,264417
1962-10-29,0.5693276524543762,0.5788694213830377,0.5693276524543762,0.5693276524543762,358565
1962-10-30,0.579929769039154,0.5809899656408719,0.5693276815001855,0.5693276815001855,386609
1962-10-31,0.5746285915374756,0.5799296136327894,0.5703877252525217,0.5799296136327894,316499
1962-11-01,0.5788691639900208,0.5820498332331521,0.569327399304086,0.5746284606996472,348549
1962-11-02,0.5894716382026672,0.5905317944765173,0.5725084897047447,0.5788695488696552,568896
1962-11-05,0.5905317068099976,0.5937124182029806,0.5873511979533351,0.5894715506935314,492776
1962-11-07,0.5915912985801697,0.594772006938928,0.5788689107246169,0.5905311434750345,516814
1962-11-08,0.5905317068099976,0.596892927059643,0.5873511979533351,0.5915918629264636,378596
1962-11-09,0.5905317068099976,0.5905317068099976,0.5905317068099976,0.5905317068099976,0
1962-11-12,0.6106749773025513,0.6106749773025513,0.6064341135874164,0.6064341135874164,446704
1962-11-13,0.6096152067184448,0.6117355588992087,0.6064344961646584,0.6106753625552,318502
1962-11-14,0.6138559579849243,0.6149162759317126,0.6053743865847749,0.6096152532993627,554874
1962-11-15,0.6138559579849243,0.6159764723567313,0.6106754092171248,0.6138559579849243,376593
1962-11-16,0.6170365214347839,0.6170365214347839,0.6053742817643791,0.613855851695947,422666
1962-11-19,0.6117358207702637,0.6138561738587055,0.6085552708839654,0.6138561738587055,286451
1962-11-20,0.6180964708328247,0.6180964708328247,0.6117352554173183,0.6117352554173183,306483
1962-11-21,0.6255182027816772,0.6265783992119621,0.6159764754163706,0.6180968277696836,164259
1962-11-23,0.63824063539505,0.6403609877298765,0.6265783937490819,0.6265783937490819,649023
1962-11-26,0.6318791508674622,0.6393005226965445,0.6223374275944528,0.6382403672282007,440694
1962-11-27,0.6318791508674622,0.6339995023113891,0.6265781304823068,0.6318791508674622,240379
1962-11-28,0.6339995861053467,0.6361200998584935,0.6318792343811787,0.6318792343811787,388612
1962-11-29,0.63506019115448,0.63506019115448,0.6308193240283624,0.633999832597539,290458
1962-11-30,0.6339995861053467,0.6361200998584935,0.6329393899896403,0.6350599442500319,206325
1962-12-03,0.6329396963119507,0.6339998929407579,0.6286990313185149,0.6339998929407579,284448
1962-12-04,0.6371802687644958,0.6403607759613072,0.6329393629610369,0.6329393629610369,320505
1962-12-05,0.6446012854576111,0.6488421484130021,0.6371799170609489,0.6371799170609489,504795
1962-12-06,0.6414211988449097,0.6477824184258664,0.6403610428398867,0.6446019099035377,430679
1962-12-07,0.6446012854576111,0.6488421484130021,0.6382400720389657,0.6414205774802368,374590
1962-12-10,0.6414211988449097,0.6499029329722116,0.6414211988449097,0.6446019099035377,342540
1962-12-11,0.6414211988449097,0.6446019099035377,0.63399982325893,0.6414211988449097,460726
1962-12-12,0.6530832648277283,0.6583842861336187,0.6403608298964898,0.6414209855489722,438691
1962-12-13,0.6509626507759094,0.6552033526919696,0.6499024550432794,0.6530830017339395,246388
1962-12-14,0.6530832648277283,0.6541434204802107,0.6499027168557883,0.650962913015517,176278
1962-12-17,0.6530832648277283,0.6562639343214074,0.6499027168557883,0.6530832648277283,114180
1962-12-18,0.6424120664596558,0.6541505305120128,0.638143482185338,0.6541505305120128,234369
1962-12-19,0.648814857006073,0.648814857006073,0.636009267356423,0.642412062181248,454716
1962-12-20,0.648814857006073,0.6509490675850086,0.6456133576636491,0.648814857006073,298470
1962-12-21,0.6477475166320801,0.6498817265036232,0.6456131436725728,0.6488146419538472,150237
1962-12-24,0.6477475166320801,0.6488146419538472,0.6466804320823041,0.6477475166320801,182287
1962-12-26,0.6541500687599182,0.6541500687599182,0.6477472784120591,0.6477472784120591,212335
1962-12-27,0.6573518514633179,0.6573518514633179,0.6552176409199221,0.6552176409199221,234369
1962-12-28,0.6573518514633179,0.6573518514633179,0.6530834303765264,0.6573518514633179,220347
1962-12-31,0.6552172899246216,0.656284374238688,0.6541501648385732,0.656284374238688,166262
1963-01-02,0.6520161032676697,0.6562846871913229,0.6456133089261927,0.6552176023684119,244385
1963-01-03,0.6562849283218384,0.6584191395238084,0.6498821316278623,0.6520163428298325,602950
1963-01-04,0.6594864130020142,0.6616207877693935,0.6562850750970858,0.6562850750970858,470742
1963-01-07,0.6552172899246216,0.6573514993247364,0.6488144986363492,0.6573514993247364,482761
1963-01-08,0.6648219227790833,0.6658890487445057,0.6541507038968751,0.6552178298622975,673060
1963-01-09,0.665888786315918,0.6701573700393784,0.661620365680456,0.6648216607710526,518817
1963-01-10,0.6744264960289001,0.6765607080626236,0.6648221953148696,0.6658893217177476,663045
1963-01-11,0.6733589172363281,0.674426206268786,0.6712247061195461,0.674426206268786,262413
1963-01-14,0.6712241768836975,0.6744256745086731,0.6701570925526711,0.6733583863177331,298470
1963-01-15,0.6712241768836975,0.6722913019867067,0.6669557580156263,0.6712241768836975,336530
1963-01-16,0.665888786315918,0.6722915803571093,0.6648216607710526,0.671224454812244,400631
1963-01-17,0.6680236458778381,0.6712249432981886,0.6637550590479011,0.6658892709188111,220347
1963-01-18,0.669090211391449,0.673358631815732,0.6669560011793074,0.668023126671377,140221
1963-01-21,0.6701574325561523,0.6733587279453873,0.664821722790076,0.6690903069117384,290458
1963-01-22,0.6701574325561523,0.6712245174285628,0.6690903069117384,0.6701574325561523,136215
1963-01-23,0.6733589172363281,0.6776275025579518,0.669090495002764,0.6701576209471625,414653
1963-01-24,0.6733589172363281,0.674426206268786,0.669090495002764,0.6733589172363281,210331
1963-01-25,0.6744264960289001,0.6765607080626236,0.669090782470446,0.6733592065378928,252398
1963-01-28,0.6765603423118591,0.6776274273658349,0.6722917574638939,0.6744261314318971,332524
1963-01-29,0.6765603423118591,0.6776274273658349,0.6733588425178697,0.6765603423118591,148234
1963-01-30,0.6626872420310974,0.6733584533515408,0.6605530323845982,0.6733584533515408,250395
1963-01-31,0.6680236458778381,0.6690907314272785,0.6584193458964943,0.6626879327264315,218344
1963-02-01,0.665888786315918,0.669090244494513,0.663754575998187,0.6680231597216473,160252
1963-02-04,0.6626872420310974,0.6669558244120429,0.6605530323845982,0.6658885768868397,302477
1963-02-05,0.6648219227790833,0.6658890487445057,0.660553500461425,0.6626877116202542,290458
1963-02-06,0.6669558882713318,0.6690900981221761,0.6648215153325249,0.6648215153325249,242382
1963-02-07,0.6701574325561523,0.6722916430729768,0.6658888484344899,0.6669560963949139,214338
1963-02-08,0.6712241768836975,0.6722913019867067,0.6658885105966691,0.6701570925526711,252398
1963-02-11,0.669090211391449,0.6712244216035904,0.668023126671377,0.6712244216035904,276436
1963-02-12,0.6680236458778381,0.6680236458778381,0.6637550590479011,0.6680236458778381,226357
1963-02-13,0.6744264960289001,0.6754935816597457,0.6669565704367225,0.6680236968396004,388612
1963-02-14,0.6680236458778381,0.6744264445786852,0.6680236458778381,0.6744264445786852,186294
1963-02-15,0.6744264960289001,0.6744264960289001,0.6669565704367225,0.6680236968396004,204322
1963-02-18,0.6722913980484009,0.6744257708753414,0.6701571883094145,0.6744257708753414,268423
1963-02-19,0.6616210341453552,0.6701580471295981,0.6594866585831721,0.6701580471295981,190300
1963-02-20,0.6466807126998901,0.6530835081808827,0.6370764175483796,0.6530835081808827,348549
1963-02-21,0.6552172899246216,0.656284374238688,0.6360089160598044,0.6466802892362344,306483
1963-02-25,0.6424120664596558,0.649881946237695,0.6402778558665065,0.649881946237695,276436
1963-02-26,0.6392108201980591,0.6445463267059548,0.6360093205876833,0.6424121159483949,246388
1963-02-27,0.6370763778686523,0.6402778773397679,0.6338750822575677,0.6392107923934085,132208
1963-02-28,0.6210698485374451,0.6338754460512313,0.6200027629786641,0.6338754460512313,384606
1963-03-01,0.6253381967544556,0.6285395337531188,0.6221367374397502,0.6221367374397502,266420
1963-03-04,0.6242712736129761,0.633875534242605,0.6221370614264506,0.6253385224083623,222350
1963-03-05,0.6189350485801697,0.6274720511154069,0.6189350485801697,0.6242705936207112,220347
1963-03-06,0.6274722814559937,0.6274722814559937,0.6125324807630437,0.6189352757868827,224353
1963-03-07,0.6317408680915833,0.6360094535873639,0.6274724456838686,0.6274724456838686,306483
1963-03-08,0.6328079700469971,0.639210764853336,0.6328079700469971,0.6328079700469971,226357
1963-03-11,0.6402778625488281,0.6413449882425423,0.6306736089893846,0.6328079826928288,224353
1963-03-12,0.6402779221534729,0.6435009087543806,0.6359806887768978,0.6435009087543806,256404
1963-03-13,0.6413522362709045,0.6445752232102248,0.6381294545598605,0.6402779893824416,204322
1963-03-14,0.6284607648849487,0.6435010017860437,0.6284607648849487,0.6413522616501577,218344
1963-03-15,0.6327579617500305,0.6381294423636142,0.6295351390549274,0.6295351390549274,202319
1963-03-18,0.620940625667572,0.6327579149805197,0.620940625667572,0.6327579149805197,164259
